index,customerID,Churn,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChargesMonthly
1386,2002-MZHWP,1,Female,0,0,0,1,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Mailed_check,20.5
1387,2003-CKLOR,1,Male,0,0,0,66,1,No,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,0,Electronic_check,99.5
1388,2004-OCQXK,1,Female,0,0,0,1,1,No,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic_check,81.95
1389,2005-DWQZJ,0,Female,0,1,1,8,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,19.05
1390,2007-QVGAW,0,Female,0,1,1,68,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Bank_transfer_(automatic),19.35
1391,2011-TRQYE,1,Male,0,0,0,18,0,No_phone_service,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Credit_card_(automatic),33.5
1392,2012-NWRPA,1,Female,1,1,0,11,1,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic_check,99.55
1393,2013-SGDXK,1,Female,0,0,0,1,1,No,Fiber_optic,No,Yes,No,No,Yes,No,Month-to-month,0,Electronic_check,84.3
1394,2014-MKGMH,0,Female,0,0,0,46,1,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,One_year,1,Electronic_check,101.1
1395,2017-CCBLH,0,Female,0,0,0,8,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,20.0
1396,2018-PZKMU,0,Male,0,1,1,9,1,No,Fiber_optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,0,Electronic_check,103.1
1397,2018-QKYGT,0,Male,0,1,1,1,1,No,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic_check,81.05
1398,2019-HDCZY,0,Male,0,1,0,63,1,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Two_year,0,Electronic_check,102.6
1399,2023-VQFDL,0,Male,0,0,0,18,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Electronic_check,19.0
1400,2024-BASKD,1,Female,0,0,0,1,1,No,Fiber_optic,No,No,Yes,No,No,No,Month-to-month,1,Mailed_check,74.6
1401,2025-JKFWI,1,Male,0,0,0,13,1,Yes,Fiber_optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Mailed_check,99.0
1402,2026-TGDHM,1,Female,0,0,0,7,1,No,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic_check,79.3
1403,2027-CWDNU,0,Male,0,1,1,18,1,No,Fiber_optic,No,No,No,Yes,No,Yes,Month-to-month,1,Electronic_check,85.6
1404,2027-DNKIV,0,Male,0,1,1,37,1,No,DSL,Yes,No,Yes,Yes,No,No,One_year,1,Mailed_check,58.75
1405,2027-FECZV,1,Male,0,0,0,12,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic_check,106.7
1406,2027-OAQQC,1,Female,0,0,0,43,0,No_phone_service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank_transfer_(automatic),49.05
1407,2027-WKXMW,0,Female,0,1,0,63,1,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic_check,108.75
1408,2030-BTZRO,0,Male,0,1,1,6,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Credit_card_(automatic),20.4
1409,2034-CGRHZ,1,Male,1,0,0,24,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Credit_card_(automatic),102.95
1410,2034-GDRCN,1,Female,0,0,0,2,1,No,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic_check,90.4
1411,2037-SGXHH,1,Male,0,1,1,38,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic_check,94.65
1412,2037-XJFUP,1,Male,0,1,0,33,1,No,Fiber_optic,No,No,Yes,No,Yes,Yes,One_year,1,Electronic_check,95.8
1413,2038-LLMLM,0,Female,0,0,0,48,1,Yes,Fiber_optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic_check,103.85
1414,2038-OEQZH,0,Male,0,0,0,4,1,No,Fiber_optic,No,No,Yes,No,No,Yes,Month-to-month,0,Electronic_check,86.05
1415,2038-YSEZE,0,Female,0,0,0,29,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,0,Mailed_check,67.45
1416,2039-JONDJ,0,Male,0,0,0,27,1,No,DSL,Yes,Yes,No,No,No,No,One_year,0,Bank_transfer_(automatic),55.45
1417,2040-LDIWQ,0,Male,0,1,1,65,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two_year,1,Bank_transfer_(automatic),84.2
1418,2040-OBMLJ,0,Male,0,0,0,31,1,Yes,Fiber_optic,No,No,No,Yes,No,No,One_year,0,Credit_card_(automatic),81.7
1419,2040-VZIKE,0,Female,0,1,0,49,1,Yes,Fiber_optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Mailed_check,100.85
1420,2040-XBAVJ,0,Male,0,1,1,72,1,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,0,Bank_transfer_(automatic),114.45
1421,2041-JIJCI,0,Female,0,0,0,5,1,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic_check,64.0
1422,2043-WVTQJ,0,Male,0,1,0,1,1,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Mailed_check,55.7
1423,2045-BMBTJ,0,Female,1,0,0,33,0,No_phone_service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank_transfer_(automatic),59.45
1424,2049-BAFNW,0,Female,0,0,0,1,0,No_phone_service,DSL,No,No,Yes,Yes,No,No,Month-to-month,0,Mailed_check,35.9
1425,2050-ONYDQ,0,Female,0,1,1,65,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Credit_card_(automatic),26.0
1426,2054-PJOCK,0,Female,0,0,0,60,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One_year,0,Credit_card_(automatic),80.55
1427,2055-BFOCC,0,Male,1,1,0,63,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One_year,1,Bank_transfer_(automatic),84.0
1428,2055-PDADH,1,Female,1,0,0,3,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,70.4
1429,2055-SIFSS,0,Female,1,1,0,55,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Bank_transfer_(automatic),51.65
1430,2056-EVGZL,0,Male,0,1,1,68,1,No,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,One_year,0,Credit_card_(automatic),105.75
1431,2057-BOYKM,0,Female,1,1,0,72,1,Yes,Fiber_optic,Yes,Yes,Yes,Yes,No,No,Two_year,1,Bank_transfer_(automatic),96.6
1432,2057-ZBLPD,1,Female,0,1,0,21,1,Yes,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic_check,86.5
1433,2058-DCJBE,1,Male,0,0,0,5,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,69.75
1434,2061-VVFST,0,Female,0,1,0,37,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Bank_transfer_(automatic),19.5
1435,2065-MMKGR,0,Female,0,0,0,29,1,Yes,DSL,No,No,No,No,Yes,Yes,One_year,1,Credit_card_(automatic),71.0
1436,2067-QYTCF,0,Female,0,1,0,64,1,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic_check,111.15
1437,2068-WWXQZ,0,Male,0,0,0,46,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Bank_transfer_(automatic),20.05
1438,2070-FNEXE,1,Female,1,0,0,7,1,No,Fiber_optic,Yes,No,No,No,No,No,Month-to-month,0,Bank_transfer_(automatic),76.45
1439,2070-XYMFH,0,Female,1,0,0,23,1,Yes,Fiber_optic,No,No,Yes,No,No,No,Month-to-month,1,Mailed_check,79.35
1440,2072-ZVJJX,0,Male,0,1,0,68,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Bank_transfer_(automatic),25.25
1441,2073-QBVBI,0,Female,0,1,0,41,0,No_phone_service,DSL,No,Yes,No,Yes,No,No,One_year,0,Mailed_check,35.45
1442,2074-GKOWZ,1,Male,0,1,1,2,1,No,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank_transfer_(automatic),89.55
1443,2074-GUHPQ,0,Female,0,0,1,17,1,Yes,Fiber_optic,No,Yes,Yes,Yes,No,No,Month-to-month,1,Credit_card_(automatic),92.7
1444,2075-PUEPR,0,Male,0,1,1,55,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Bank_transfer_(automatic),19.35
1445,2075-RMJIK,0,Female,0,1,1,5,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed_check,49.4
1446,2077-DDHJK,0,Female,0,1,0,68,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two_year,0,Credit_card_(automatic),70.9
1447,2077-MPJQO,0,Male,1,1,0,7,1,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,75.4
1448,2079-FBMZK,1,Female,0,0,0,6,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Mailed_check,69.25
1449,2080-CAZNM,0,Female,1,0,0,41,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic_check,104.4
1450,2080-GKCWQ,0,Male,0,0,0,2,1,No,Fiber_optic,No,Yes,No,No,No,No,Month-to-month,0,Electronic_check,74.95
1451,2080-SRCDE,0,Female,0,0,1,1,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Mailed_check,25.4
1452,2081-KJSQF,0,Male,0,0,0,1,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,1,Mailed_check,20.25
1453,2081-VEYEH,0,Male,0,0,0,3,1,No,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic_check,107.95
1454,2082-CEFLT,1,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic_check,45.6
1455,2082-OJVTK,1,Male,0,1,1,29,1,Yes,Fiber_optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic_check,89.2
1456,2085-BOJKI,0,Male,0,1,0,17,1,No,Fiber_optic,No,No,Yes,No,Yes,Yes,One_year,1,Bank_transfer_(automatic),96.65
1457,2085-JVGAD,0,Male,0,1,0,37,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Bank_transfer_(automatic),20.35
1458,2087-QAREY,0,Female,0,1,0,22,1,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Mailed_check,54.7
1459,2088-IEBAU,0,Female,0,0,0,68,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,1,Electronic_check,88.15
1460,2091-GPPIQ,0,Female,0,1,1,72,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two_year,1,Electronic_check,78.95
1461,2091-MJTFX,1,Female,0,1,1,30,0,No_phone_service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,0,Credit_card_(automatic),51.2
1462,2091-RFFBA,1,Female,1,0,0,31,1,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,73.9
1463,2096-XOTMO,0,Female,0,1,1,16,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Mailed_check,19.35
1464,2097-YVPKN,0,Male,0,0,0,65,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,25.75
1465,2100-BDNSN,1,Female,0,1,0,5,1,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,0,Bank_transfer_(automatic),67.95
1466,2101-RANCD,0,Female,0,0,0,55,1,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,73.1
1467,2103-ZRXFN,0,Male,0,0,0,1,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed_check,50.75
1468,2105-PHWON,0,Female,0,1,0,33,1,Yes,Fiber_optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Credit_card_(automatic),95.0
1469,2107-FBPTK,0,Female,1,0,0,30,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic_check,104.1
1470,2108-GLPQB,0,Male,0,1,0,25,1,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,0,Credit_card_(automatic),55.55
1471,2108-XWMPY,1,Male,0,0,0,3,0,No_phone_service,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Mailed_check,35.45
1472,2108-YKQTY,1,Female,0,0,0,4,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Credit_card_(automatic),50.7
1473,2111-DWYHN,0,Male,0,0,0,1,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Mailed_check,21.1
1474,2114-MGINA,1,Female,0,0,0,14,1,No,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,1,Mailed_check,89.8
1475,2115-BFTIW,1,Male,0,0,0,25,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,0,Mailed_check,70.95
1476,2120-SMPEX,0,Male,0,0,0,25,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,1,Mailed_check,20.15
1477,2121-JAFOM,0,Female,0,1,0,72,1,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,1,Credit_card_(automatic),115.55
1478,2122-SZZZD,0,Male,0,0,0,44,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Credit_card_(automatic),19.5
1479,2122-YWVYA,0,Female,0,0,0,18,1,No,Fiber_optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic_check,75.4
1480,2123-AGEEN,0,Female,1,0,0,7,1,No,Fiber_optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic_check,84.35
1481,2123-VSCOT,0,Female,0,1,1,59,1,Yes,DSL,No,No,Yes,Yes,Yes,No,Two_year,1,Bank_transfer_(automatic),72.1
1482,2126-GSEGL,0,Female,0,1,0,70,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two_year,1,Bank_transfer_(automatic),84.8
1483,2129-ALKBS,0,Female,0,1,1,40,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,1,Electronic_check,26.2
1484,2133-TSRRM,0,Female,0,0,1,34,1,No,Fiber_optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank_transfer_(automatic),105.35
1485,2135-DQWAQ,0,Female,0,0,0,5,1,No,Fiber_optic,No,Yes,No,No,Yes,No,Month-to-month,1,Mailed_check,85.3
1486,2135-RXIHG,1,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic_check,45.65
1487,2137-DQMEV,0,Male,0,1,1,68,0,No_phone_service,DSL,Yes,Yes,No,No,Yes,No,One_year,0,Mailed_check,44.8
1488,2138-VFAPZ,0,Female,0,1,1,14,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Mailed_check,19.7
1489,2139-FQHLM,0,Male,0,0,0,19,1,No,Fiber_optic,No,No,Yes,Yes,Yes,No,Month-to-month,0,Mailed_check,89.95
1490,2141-RRYGO,1,Female,0,0,0,4,1,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Bank_transfer_(automatic),68.65
1491,2143-LJULT,0,Female,0,1,0,67,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Credit_card_(automatic),25.25
1492,2144-BFDSO,0,Female,1,1,0,50,1,Yes,Fiber_optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,0,Bank_transfer_(automatic),108.75
1493,2144-ESWKO,0,Male,0,0,0,43,0,No_phone_service,DSL,Yes,No,Yes,No,No,No,One_year,1,Credit_card_(automatic),35.2
1494,2146-EGVDT,0,Male,0,1,1,59,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Credit_card_(automatic),19.3
1495,2150-OEGBV,0,Male,0,0,0,27,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Bank_transfer_(automatic),20.1
1496,2150-UWTFY,1,Female,0,1,1,22,1,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,0,Mailed_check,61.15
1497,2150-WLKUW,0,Female,0,1,0,40,1,Yes,DSL,No,Yes,No,No,Yes,No,One_year,0,Bank_transfer_(automatic),63.9
1498,2153-MREFK,1,Female,0,1,0,37,1,Yes,Fiber_optic,Yes,No,Yes,Yes,No,Yes,One_year,1,Electronic_check,99.2
1499,2154-KVJFF,1,Female,0,0,0,15,1,Yes,Fiber_optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic_check,79.75
1500,2155-AMQRX,0,Female,0,0,0,28,1,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,1,Credit_card_(automatic),54.9
1501,2157-MXBJS,1,Male,0,1,0,13,1,Yes,DSL,No,No,Yes,No,Yes,Yes,One_year,1,Mailed_check,75.3
1502,2159-TURXX,0,Male,0,0,0,5,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Credit_card_(automatic),20.05
1503,2160-GPFXD,0,Male,0,1,1,54,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Two_year,1,Credit_card_(automatic),65.65
1504,2162-FRZAA,0,Male,0,1,1,63,0,No_phone_service,DSL,No,Yes,Yes,Yes,No,No,Two_year,0,Bank_transfer_(automatic),39.35
1505,2164-SOQXL,0,Female,0,1,1,20,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Mailed_check,20.05
1506,2165-VOEGB,1,Female,0,0,1,46,1,No,Fiber_optic,Yes,Yes,No,Yes,Yes,Yes,One_year,1,Bank_transfer_(automatic),105.2
1507,2167-FQSTQ,0,Female,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,1,Electronic_check,92.4
1508,2169-RRLFW,0,Female,0,1,0,71,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Credit_card_(automatic),25.6
1509,2171-UDMFD,0,Male,0,1,1,32,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,1,Credit_card_(automatic),19.45
1510,2172-EJXVF,0,Female,1,0,0,71,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,One_year,1,Electronic_check,105.9
1511,2176-LVPNX,0,Female,1,0,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,0,Mailed_check,89.85
1512,2176-OSJUV,0,Male,0,1,0,71,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Two_year,0,Bank_transfer_(automatic),65.15
1513,2178-PMGCJ,0,Male,0,0,0,22,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Mailed_check,69.7
1514,2180-DXNEG,1,Female,0,0,0,12,1,No,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic_check,96.0
1515,2181-TIDSV,0,Male,0,1,1,68,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Bank_transfer_(automatic),19.95
1516,2181-UAESM,0,Male,0,0,0,2,1,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Electronic_check,53.45
1518,2186-QZEYA,0,Female,1,0,0,29,1,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Bank_transfer_(automatic),58.55
1519,2187-LZGPL,1,Female,0,0,0,7,0,No_phone_service,DSL,No,Yes,No,No,No,Yes,Month-to-month,1,Credit_card_(automatic),40.1
1520,2187-PKZAY,0,Male,0,0,0,12,1,No,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,1,Bank_transfer_(automatic),79.95
1521,2188-SXWVT,0,Female,0,0,0,34,1,No,DSL,Yes,Yes,No,No,No,No,One_year,0,Mailed_check,55.0
1522,2189-UXTKY,1,Female,0,1,0,22,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic_check,79.2
1523,2189-WWOEW,1,Female,0,0,1,15,1,No,Fiber_optic,No,Yes,No,No,No,Yes,Month-to-month,1,Bank_transfer_(automatic),85.9
1524,2190-BCXEC,0,Female,0,1,0,40,1,Yes,Fiber_optic,No,No,No,Yes,No,No,Month-to-month,1,Credit_card_(automatic),78.85
1525,2190-PHBHR,0,Female,0,1,0,72,1,Yes,Fiber_optic,Yes,Yes,No,No,No,Yes,Two_year,1,Credit_card_(automatic),94.45
1526,2192-CKRLV,0,Female,0,1,0,72,0,No_phone_service,DSL,Yes,Yes,Yes,No,No,Yes,Two_year,1,Electronic_check,49.2
1527,2192-OZITF,0,Female,0,0,0,45,1,Yes,DSL,Yes,No,No,Yes,No,Yes,Two_year,0,Mailed_check,73.55
1528,2193-SFWQW,0,Male,0,1,1,72,1,No,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,0,Bank_transfer_(automatic),111.95
1529,2194-IIQOF,0,Female,0,1,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,0,Credit_card_(automatic),89.3
1530,2195-VVRJF,0,Male,1,1,0,18,1,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Credit_card_(automatic),59.1
1531,2195-ZRVAX,1,Female,0,1,0,47,1,No,Fiber_optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic_check,85.3
1532,2197-OMWGI,0,Female,1,1,1,68,0,No_phone_service,DSL,No,Yes,Yes,No,Yes,Yes,Two_year,1,Electronic_check,53.0
1533,2200-DSAAL,0,Female,0,0,0,68,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two_year,1,Electronic_check,80.65
1534,2202-CUYXZ,1,Male,0,0,0,1,1,No,Fiber_optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic_check,84.85
1535,2202-OUTMO,0,Female,0,1,0,34,1,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Bank_transfer_(automatic),60.85
1536,2203-GHNWN,0,Female,0,1,0,24,1,Yes,Fiber_optic,No,No,Yes,No,No,No,Month-to-month,1,Mailed_check,79.65
1537,2205-LPVGL,0,Male,1,1,1,58,1,Yes,Fiber_optic,Yes,Yes,No,Yes,No,No,One_year,1,Bank_transfer_(automatic),89.85
1538,2205-YMZZJ,1,Male,1,0,0,7,1,Yes,Fiber_optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic_check,84.8
1539,2207-NHRJK,1,Male,0,0,0,1,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic_check,50.8
1540,2207-OBZNX,1,Male,0,0,0,7,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed_check,51.0
1541,2207-QPJED,0,Female,1,1,0,37,1,No,Fiber_optic,No,No,Yes,Yes,Yes,No,Month-to-month,0,Electronic_check,90.0
1542,2207-RYYRL,0,Male,0,1,1,52,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,24.55
1543,2208-MPXIO,0,Female,0,1,1,45,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Bank_transfer_(automatic),20.0
1544,2208-NKVVH,0,Male,0,1,1,43,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,24.25
1545,2208-NQBCT,0,Female,0,1,1,26,1,No,Fiber_optic,Yes,Yes,No,No,No,No,Month-to-month,0,Electronic_check,81.95
1546,2208-UGTGR,0,Male,0,0,0,56,1,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic_check,98.6
1547,2209-XADXF,0,Female,0,0,0,1,0,No_phone_service,DSL,No,No,No,No,No,No,Month-to-month,0,Bank_transfer_(automatic),25.25
1548,2211-RMNHO,0,Female,0,1,1,68,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two_year,0,Bank_transfer_(automatic),85.3
1549,2212-LYASK,0,Male,0,1,1,27,0,No_phone_service,DSL,No,Yes,Yes,No,No,Yes,One_year,1,Credit_card_(automatic),45.85
1550,2215-ZAFGX,0,Male,0,0,0,9,1,Yes,Fiber_optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic_check,85.5
1551,2219-MVUSO,1,Male,0,0,0,8,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed_check,45.15
1552,2220-IAHLS,0,Female,0,0,0,1,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Credit_card_(automatic),19.4
1553,2223-GDSHL,0,Male,0,1,1,71,1,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,1,Bank_transfer_(automatic),116.05
1554,2223-KAGMX,1,Female,0,0,0,15,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Bank_transfer_(automatic),19.4
1555,2225-ZRGSG,1,Female,0,1,1,70,1,Yes,Fiber_optic,Yes,Yes,Yes,Yes,No,No,Two_year,0,Bank_transfer_(automatic),93.9
1556,2226-ICFDO,0,Female,0,1,1,72,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two_year,1,Credit_card_(automatic),85.9
1557,2227-JRSJX,0,Female,0,0,0,21,1,No,Fiber_optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Bank_transfer_(automatic),99.15
1558,2228-BZDEE,0,Female,0,0,0,54,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,20.1
1559,2229-DPMBI,0,Female,0,1,1,8,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,19.5
